Prompt,Label
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] orders'}",0
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] shipping'}",0
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] product_reviews_and_ratings'}",0
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] suppliers'}",0
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] inventory'}",0
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] products'}",0
"{'List the event types and their timestamps for customers who have a loyalty points balance greater than 500, and find out the event types that occurred on weekends. [SEP] order_items'}",0
{'Show all reviews with a star rating greater than 4. [SEP] product_reviews_and_ratings'},1
{'Show all reviews with a star rating greater than 4. [SEP] shipping'},0
{'Show all reviews with a star rating greater than 4. [SEP] cart'},0
{'Show all reviews with a star rating greater than 4. [SEP] wishlist'},0
{'Show all reviews with a star rating greater than 4. [SEP] campaigns'},0
{'Show all reviews with a star rating greater than 4. [SEP] suppliers'},0
{'Show all reviews with a star rating greater than 4. [SEP] refunds_returns'},0
{'Show all reviews with a star rating greater than 4. [SEP] products'},0
{'Show all reviews with a star rating greater than 4. [SEP] events'},0
{'Show all reviews with a star rating greater than 4. [SEP] orders'},0
{'Show all reviews with a star rating greater than 4. [SEP] customers_loyalty_program'},0
{'Show all reviews with a star rating greater than 4. [SEP] order_items'},0
{'Show all reviews with a star rating greater than 4. [SEP] inventory'},0
{'Show all reviews with a star rating greater than 4. [SEP] customerInfo'},0
{'Show all reviews with a star rating greater than 4. [SEP] transactions_and_payments'},0
"{'Find the names of the customers who made previous purchases and submitted reviews with more than 4 stars and are verified, and their corresponding review ratings. [SEP] product_reviews_and_ratings'}",1
"{'Find the names of the customers who made previous purchases and submitted reviews with more than 4 stars and are verified, and their corresponding review ratings. [SEP] customers_loyalty_program'}",0
"{'Find the names of the customers who made previous purchases and submitted reviews with more than 4 stars and are verified, and their corresponding review ratings. [SEP] suppliers'}",0
"{'Find the names of the customers who made previous purchases and submitted reviews with more than 4 stars and are verified, and their corresponding review ratings. [SEP] shipping'}",0
